t,y_T,y_V,V
9.099999999999984,0.0005429832781167593,0.0036704821173059615,0.4428322716101075
9.199999999999983,0.0005166566462635816,0.003566636592368948,0.44192653909325796
9.299999999999983,0.000491606465403769,0.0034657290719514494,0.4410418374390201
9.399999999999983,0.00046777084660494495,0.0033676764338335923,0.440177591059471
9.499999999999982,0.0004450909016296054,0.0032723979074948937,0.4393332440314405
9.599999999999982,0.00042351059744594356,0.003179815007579824,0.43850825925784065
9.699999999999982,0.00040297661779274116,0.0030898514692457683,0.437702117671759
9.799999999999981,0.000383438231456308,0.003002433185340128,0.4369143174808109
9.89999999999998,0.00036484716693403545,0.0029174881453548083,0.4361443734494155
9.99999999999998,0.0003471574931749077,0.002834946376107815,0.4353918162168079
10.09999999999998,0.0003303255061023288,0.0027547398841030863,0.43465619164874425
10.19999999999998,0.00031430962063890835,0.0026768025995210875,0.43393706022098577
10.29999999999998,0.00029907026796644333,0.0026010703217940255,0.4332339964327708
10.399999999999979,0.0002845697977672659,0.0025274806667208547,0.4325465882485959
10.499999999999979,0.00027077238520543554,0.002455973015078507,0.4318744365667341
10.599999999999978,0.00025764394241796273,0.002386488462687019,0.4312171547130141
10.699999999999978,0.00024515203429739544,0.002318969771887414,0.43057436795847776
10.799999999999978,0.00023326579835769993,0.0022533613243923838,0.4299457130596166
10.899999999999977,0.00022195586848545773,0.0021896090754709146,0.4293308378199679
10.999999999999977,0.00021119430238799783,0.0021276605094291278,0.4287294006719248
11.099999999999977,0.00020095451255921806,0.0020674645963506596,0.4281410702776838
11.199999999999976,0.00019121120059253964,0.002008971750060945,0.42756552514831686
11.299999999999976,0.00018194029467870885,0.0019521337872807766,0.4270024532800166
11.399999999999975,0.00017311889013402776,0.0018969038879354983,0.4264515518066175
11.499999999999975,0.0001647251928120833,0.0018432365565871289,0.4259125266675499
11.599999999999975,0.00015673846525916796,0.001791087584957654,0.42538509229043275
11.699999999999974,0.00014913897548036325,0.00174041401551261,0.42486897128755535
11.799999999999974,0.00014190794818970824,0.0016911741060749647,0.4243638941655434
11.899999999999974,0.0001350275184240113,0.0016433272954401426,0.4238695990475435
11.999999999999973,0.00012848068740570375,0.0015968341699638745,0.4233858314072988
12.099999999999973,0.00012225128054569025,0.0015516564310953443,0.42291234381452286
12.199999999999973,0.00011632390748243756,0.0015077568638288904,0.4224488956910136
12.299999999999972,0.00011068392405857472,0.0014650993060482745,0.42199525307697855
12.399999999999972,0.00010531739614106384,0.0014236486187382633,0.42155118840707273
12.499999999999972,0.0001002110651955557,0.0013833706570389867,0.42111648029567844
12.599999999999971,9.535231552987838e-05,0.001344232242119228,0.42069091333098046
12.69999999999997,9.072914312573052e-05,0.001306201133845477,0.4202742778774156
12.79999999999997,8.633012598157503e-05,0.0012692460042242313,0.4198663698860983
12.89999999999997,8.214439589346236e-05,0.0012333364115956712,0.4194669907128443
12.99999999999997,7.816161160406508e-05,0.001198442775557447,0.4190759469434359
13.09999999999997,7.437193325358594e-05,0.0011645363525979258,0.4186930502257902
13.199999999999969,7.076599806941766e-05,0.0011315892124188238,0.4183181171087099
13.299999999999969,6.733489723449356e-05,0.0010995742149277191,0.41795096888691374
13.399999999999968,6.407015387717995e-05,0.0010684649878814959,0.4175914314520575
13.499999999999968,6.096370212833208e-05,0.0010382359051622993,0.4172393351494743
13.599999999999968,5.8007867193772163e-05,0.0010088620656681108,0.41689451464037414
13.699999999999967,5.51953463929565e-05,0.0009803192728005516,0.4165568087692578
13.799999999999967,5.2519191116985894e-05,0.0009525840145330179,0.41622606043631194
13.899999999999967,4.9972789661384806e-05,0.0009256334440427319,0.4159021164745637
13.999999999999966,4.754985089123605e-05,0.0008994453608907494,0.41558482753158593
14.099999999999966,4.524438869831401e-05,0.0008739981927344264,0.4152740479555518
14.199999999999966,4.305070721181628e-05,0.0008492709775572759,0.4149696356854506
14.299999999999965,4.096338672615537e-05,0.0008252433464015799,0.4146714521452838
14.399999999999965,3.8977270311043714e-05,0.0008018955065895309,0.41437936214207005
14.499999999999964,3.7087451070790826e-05,0.0007792082254190828,0.4140932337674965
14.599999999999964,3.528926002133554e-05,0.0007571628143210785,0.4138129383030609
14.699999999999964,3.357825455506226e-05,0.0007357411134646064,0.4135383501285573
14.799999999999963,3.195020746490248e-05,0.0007149254767979025,0.41326934663376513
14.899999999999963,3.0401096500604493e-05,0.0006946987575124768,0.41300580813320775
14.999999999999963,2.8927094431369062e-05,0.0006750442939184887,0.41274761778385266
15.099999999999962,2.7524559590299797e-05,0.0006559458957197385,0.4124946615056332
15.199999999999962,2.6190026877307385e-05,0.0006373878306769664,0.41224682790467543
15.299999999999962,2.492019919823946e-05,0.0006193548116484756,0.4120040081991202
15.399999999999961,2.3711939319085635e-05,0.0006018319839974017,0.4117660961474354
15.499999999999961,2.2562262115132735e-05,0.0005848049133552578,0.4115329879791187
15.59999999999996,2.146832719592097e-05,0.0005682595737316731,0.41130458232769435
15.69999999999996,2.0427431887780306e-05,0.000552182335960532,0.41108078016591415
15.79999999999996,1.943700455660969e-05,0.0005365599564729961,0.41086148474307455
15.89999999999996,1.8494598254402417e-05,0.0005213795663881601,0.41064660152436755
15.99999999999996,1.7597884673820706e-05,0.0005066286609123556,0.41043603813218593
16.09999999999996,1.6744648395883742e-05,0.0004922950890383711,0.4102297042893069
16.19999999999996,1.5932781416557467e-05,0.00047836704353610175,0.4100275117638825
16.29999999999996,1.5160277938723549e-05,0.00046483305122638446,0.40982937431616717
16.399999999999963,1.4425229416660589e-05,0.00045168196353000654,0.409635207646916
16.499999999999964,1.3725819840794443e-05,0.00043890294728410215,0.4094449293473921
16.599999999999966,1.3060321251068199e-05,0.0004264854758183719,0.4092584588509206
16.699999999999967,1.2427089467847117e-05,0.00041441932028377483,0.40907571738593385
16.79999999999997,1.1824560029811346e-05,0.0004026945412265495,0.4088966279304502
16.89999999999997,1.1251244328800564e-05,0.0003913014804006234,0.4087211151679357
16.99999999999997,1.07057259320613e-05,0.0003802307528116662,0.4085491054444966
17.099999999999973,1.018665708281068e-05,0.00036947323898623325,0.4083805267273549
17.199999999999974,9.692755370470925e-06,0.00035902007745963104,0.40821530856456056
17.299999999999976,9.222800562348038e-06,0.0003488626574763164,0.4080533820458955
17.399999999999977,8.775631588927083e-06,0.0003389926118968164,0.40789467976492744
17.49999999999998,8.350143675335902e-06,0.00032940181030532625,0.40773913578217275
17.59999999999998,7.945285611890278e-06,0.0003200823523123076,0.40758668558932815
17.69999999999998,7.56005715697715e-06,0.00031102656104656993,0.40743726607453556
17.799999999999983,7.193506565859461e-06,0.00030222697683147465,0.40729081548864265
17.899999999999984,6.844728239297303e-06,0.00029367635104005226,0.40714727341242535
17.999999999999986,6.512860486176036e-06,0.00028536764012397105,0.4070065807247391
18.099999999999987,6.197083394613754e-06,0.0002772939998114387,0.40686867957156714
18.19999999999999,5.8966168062884424e-06,0.000269448779469257,0.4067335133359354
18.29999999999999,5.6107183889802125e-06,0.00026182551662438583,0.4066010266086644
18.39999999999999,5.338681802566638e-06,0.00025441793164050357,0.4064711651599308
18.499999999999993,5.079834953940099e-06,0.00024721992254517824,0.40634387591161114
18.599999999999994,4.833538336535746e-06,0.00024022556000338906,0.40621910691038154
18.699999999999996,4.5991834503677155e-06,0.00023342908243325722,0.4060968073015494
18.799999999999997,4.376191298670142e-06,0.0002268248912599628,0.40597692730359236
18.9,4.164010957428778e-06,0.00022040754630393822,0.405859418183382
19.0,3.962118214269103e-06,0.00021417176129953912,0.4057442322320698
19.1,3.770014273338159e-06,0.00020811239954050145,0.4056313227416143
19.200000000000003,3.5872245229804025e-06,0.00020222446964859744,0.40552064398192933
19.300000000000004,3.4132973631629906e-06,0.0001965031214620052,0.4054121511786328
19.400000000000006,3.2478030897535414e-06,0.0001909436420400046,0.4053058004913778
19.500000000000007,3.0903328328938666e-06,0.00018554145178070888,0.4052015489927479
19.60000000000001,2.940497546846826e-06,0.00018029210064863328,0.40509935464769814
19.70000000000001,2.79792704882062e-06,0.00017519126450899394,0.404999176293526
19.80000000000001,2.66226910439584e-06,0.00017023474156571675,0.4049009736203552
19.900000000000013,2.5331885572957382e-06,0.00016541844890022246,0.40480470715211725
20.000000000000014,2.4103665013497236e-06,0.00016073841910813666,0.40471033822801494
20.100000000000016,2.2934994926043445e-06,0.00015619079703115414,0.40461782898445403
20.200000000000017,2.1822987996351945e-06,0.0001517718365813657,0.40452714233742854
20.30000000000002,2.0764896902075684e-06,0.0001474778976554312,0.4044382419653461
20.40000000000002,1.9758107525234908e-06,0.00014330544313605702,0.4043510922922808
20.50000000000002,1.8800132493781904e-06,0.00013925103597830796,0.4042656584716401
20.600000000000023,1.7888605036304052e-06,0.0001353113363783535,0.4041819063702348
20.700000000000024,1.7021273134682568e-06,0.00013148309902231582,0.40409980255273925
20.800000000000026,1.619599396026053e-06,0.0001277631704129539,0.40401931426653087
20.900000000000027,1.5410728579774208e-06,0.00012414848627198105,0.40394040942689863
21.00000000000003,1.4663536917968156e-06,0.00012063606901587627,0.4038630566026088
21.10000000000003,1.3952572964448735e-06,0.00011722302530311018,0.403787225001819
21.20000000000003,1.3276080212934103e-06,0.00011390654365076501,0.4037128844583298
21.300000000000033,1.2632387321632918e-06,0.00011068389211858523,0.40364000541816464
21.400000000000034,1.2019903984030272e-06,0.0001075524160585513,0.4035685589264691
21.500000000000036,1.1437116999879239e-06,0.00010450953592812256,0.40349851661472064
21.600000000000037,1.0882586536691027e-06,0.00010155274516534797,0.4034298506882396
21.70000000000004,1.0354942572487392e-06,9.867960812409448e-05,0.403362533913994
21.80000000000004,9.852881511026763e-07,9.588775806769188e-05,0.40329653960868966
21.90000000000004,9.375162961141689e-07,9.317489521934177e-05,0.4032318416271377
22.000000000000043,8.920606672230614e-07,9.053878486768433e-05,0.4031684143508927
22.100000000000044,8.488089618332842e-07,8.797725552596263e-05,0.4031062326771529
22.200000000000045,8.076543223582585e-07,8.548819714326794e-05,0.4030452720079171
22.300000000000047,7.684950722187334e-07,8.306955936639262e-05,0.40298550823939
22.40000000000005,7.312344646408087e-07,8.071934985085873e-05,0.4029269177516298
22.50000000000005,6.957804436335275e-07,7.843563261973126e-05,0.40286947739843254
22.60000000000005,6.620454165555083e-07,7.621652646886379e-05,0.4028131644974454
22.700000000000053,6.299460377087207e-07,7.40602034172631e-05,0.4027579568205046
22.800000000000054,5.994030024247516e-07,7.196488720129621e-05,0.4027038325841906
22.900000000000055,5.703408511348319e-07,6.992885181149932e-05,0.40265077044059655
23.000000000000057,5.426877829395605e-07,6.795042007078354e-05,0.40259874946830265
23.10000000000006,5.163754782177293e-07,6.602796225286608e-05,0.4025477491635532
23.20000000000006,4.913389298359881e-07,6.415989473978884e-05,0.40249774943162947
23.30000000000006,4.675162825423364e-07,6.234467871741869e-05,0.4024487305784144
23.400000000000063,4.4484868014664787e-07,6.058081890785457e-05,0.4024006733021441
23.500000000000064,4.2328012011067113e-07,5.8866862337697575e-05,0.402353558685341
23.600000000000065,4.0275731518825836e-07,5.720139714116913e-05,0.40230736818692525
23.700000000000067,3.832295617739894e-07,5.5583051397091464e-05,0.4022620836344983
23.800000000000068,3.646486146349342e-07,5.401049199877229e-05,0.40221768721679607
23.90000000000007,3.46968567716066e-07,5.248242355586279e-05,0.4021741614763064
24.00000000000007,3.301457407248433e-07,5.0997587327284334e-05,0.4021314893020473
24.100000000000072,3.1413857121475645e-07,4.955476018434485e-05,0.40208965392250157
24.200000000000074,2.989075119012213e-07,4.8152753603190826e-05,0.402048638898705
24.300000000000075,2.8441493295612787e-07,4.679041268576491e-05,0.40200842811748316
24.400000000000077,2.706250290396539e-07,4.546661520846264e-05,0.401969005784834
24.500000000000078,2.5750373083965587e-07,4.4180270697704616e-05,0.40193035641945285
24.60000000000008,2.450186209000868e-07,4.293031953166272e-05,0.40189246484639574
24.70000000000008,2.3313885353048684e-07,4.1715732067400294e-05,0.40185531619087844
24.800000000000082,2.218350785986754e-07,4.0535507792707314e-05,0.4018188958722078
24.900000000000084,2.1107936901836632e-07,3.938867450193196e-05,0.401783189597842
25.000000000000085,2.0084515175255832e-07,3.827428749512957e-05,0.40174818335757684
25.100000000000087,1.9110714216223683e-07,3.7191428799869354e-05,0.40171386341785564
25.200000000000088,1.8184128153818973e-07,3.6139206415057756e-05,0.4016802163161988
25.30000000000009,1.7302467766160308e-07,3.511675357615569e-05,0.4016472288557513
25.40000000000009,1.6463554824658592e-07,3.4123228041184214e-05,0.4016148880999447
25.500000000000092,1.566531671248934e-07,3.3157811396930664e-05,0.4015831813672715
25.600000000000094,1.490578130398924e-07,3.2219708384783576e-05,0.4015520962261687
25.700000000000095,1.4183072092325965e-07,3.130814624564118e-05,0.40152162049000883
25.800000000000097,1.3495403553403754e-07,3.0422374083353762e-05,0.40149174221219525
25.900000000000098,1.284107673455073e-07,2.9561662246175582e-05,0.4014624496813598
26.0000000000001,1.2218475057089446e-07,2.8725301725716766e-05,0.4014337314166604
26.1000000000001,1.1626060322420476e-07,2.79126035729001e-05,0.40140557616317624
26.200000000000102,1.1062368911751687e-07,2.7122898330441636e-05,0.4013779728873985
26.300000000000104,1.0526008170084245e-07,2.6355535481387555e-05,0.4013509107728144
26.400000000000105,1.0015652965521649e-07,2.5609882913253103e-05,0.4013243792155823
26.500000000000107,9.530042415401217e-08,2.488532639732211e-05,0.4012983678202963
26.600000000000108,9.067976771159618e-08,2.4181269082678226e-05,0.40127286639583803
26.70000000000011,8.628314454236202e-08,2.349713100455104e-05,0.40124786495131337
26.80000000000011,8.209969235691034e-08,2.2832348606572128e-05,0.40122335369207307
26.900000000000112,7.811907552569598e-08,2.2186374276547425e-05,0.4011993230158148
27.000000000000114,7.433145954384002e-08,2.1558675895363603e-05,0.4011757635087647
27.100000000000115,7.072748673401945e-08,2.0948736398656785e-05,0.4011526659419376
27.200000000000117,6.729825312740617e-08,2.0356053350882573e-05,0.40113002126747277
27.300000000000118,6.403528646553744e-08,1.9780138531436512e-05,0.4011078206150451
27.40000000000012,6.093052526876913e-08,1.922051753248406e-05,0.401086055288349
27.50000000000012,5.797629891959841e-08,1.867672936816878e-05,0.40106471676165384
27.600000000000122,5.51653087116498e-08,1.8148326094876833e-05,0.40104379667642914
27.700000000000124,5.2490609817504116e-08,1.7634872442244995e-05,0.40102328683803873
27.800000000000125,4.9945594130820175e-08,1.7135945454608196e-05,0.4010031792125012
27.900000000000126,4.7523973940359015e-08,1.6651134142591258e-05,0.4009834659233165
28.000000000000128,4.521976639557565e-08,1.6180039144557822e-05,0.4009641392483562
28.10000000000013,4.302727872539915e-08,1.572227239763759e-05,0.40094519161681685
28.20000000000013,4.0941094173682504e-08,1.5277456818060884e-05,0.4009266156062345
28.300000000000132,3.895605861657453e-08,1.4845225990537186e-05,0.4009084039395596
28.400000000000134,3.7067267828750614e-08,1.4425223866421831e-05,0.4008905494822908
28.500000000000135,3.527005536704234e-08,1.4017104470422159e-05,0.4008730452396659
28.600000000000136,3.355998104153125e-08,1.362053161560157e-05,0.40085588435390973
28.700000000000138,3.193281994562356e-08,1.3235178626446704e-05,0.4008390601015371
28.80000000000014,3.0384552018003394e-08,1.286072806976962e-05,0.4008225658907095
28.90000000000014,2.891135211067643e-08,1.2496871493223307e-05,0.4008063952586454
29.000000000000142,2.7509580538566068e-08,1.2143309171215133e-05,0.4007905418690814
29.100000000000144,2.6175774087313926e-08,1.179974985800893e-05,0.4007749995097851
29.200000000000145,2.4906637457068606e-08,1.1465910547812327e-05,0.4007597620901171
29.300000000000146,2.369903512112372e-08,1.1141516241651712e-05,0.4007448236386415
29.400000000000148,2.2549983579291178e-08,1.082629972084278e-05,0.4007301783007848
29.50000000000015,2.1456643986870907e-08,1.0520001326870072e-05,0.4007158203365404
29.60000000000015,2.041631514100619e-08,1.0222368747494168e-05,0.40070174411821996
29.700000000000152,1.9426426807096675e-08,9.933156808910362e-06,0.40068794412824826
29.800000000000153,1.8484533368781323e-08,9.652127273787584e-06,0.400674414957003
29.900000000000155,1.7588307785802984e-08,9.37904864502123e-06,0.40066115130069685
30.000000000000156,1.673553584482685e-08,9.113695975038223e-06,0.4006481479593017
30.100000000000158,1.592411068900893e-08,8.855850680497233e-06,0.40063539983451424
30.20000000000016,1.5152027612799278e-08,8.605300362231404e-06,0.4006229019277616
30.30000000000016,1.4417379109119997e-08,8.361838630285279e-06,0.40061064933824686
30.400000000000162,1.3718350156681653e-08,8.125264933901788e-06,0.4005986372610329
30.500000000000163,1.3053213735794896e-08,7.895384396319262e-06,0.4005868609851644
30.600000000000165,1.242032656159868e-08,7.672007654242376e-06,0.4005753158918269
30.700000000000166,1.18181250241636e-08,7.454950701854785e-06,0.40056399745254234
30.800000000000168,1.1245121325439978e-08,7.244034739244979e-06,0.40055290122740017
30.90000000000017,1.0699899803506635e-08,7.0390860251204715e-06,0.40054202286332324
31.00000000000017,1.0181113435039071e-08,6.839935733689015e-06,0.4005313580923683
31.100000000000172,9.687480507356023e-09,6.6464198155889395e-06,0.4005209027300596
31.200000000000173,9.217781451822392e-09,6.458378862754059e-06,0.40051065267375563
31.300000000000175,8.770855830785138e-09,6.275657977101831e-06,0.40050060390104814
31.400000000000176,8.345599470598067e-09,6.0981066429366e-06,0.40049075246819216
31.500000000000178,7.940961733652393e-09,5.925578602962811e-06,0.4004810945085675
31.60000000000018,7.555942922673313e-09,5.757931737806074e-06,0.4004716262311704
31.70000000000018,7.189591810869704e-09,5.595027948942819e-06,0.4004623439191345
31.800000000000182,6.8410032918348945e-09,5.43673304494212e-06,0.4004532439282815
31.900000000000183,6.509316143392386e-09,5.2829166309259665e-06,0.40044432268569985
32.000000000000185,6.19371089986187e-09,5.133452001156936e-06,0.4004355766883513
32.100000000000186,5.893407827488776e-09,4.9882160346647806e-06,0.4004270025017053
32.20000000000019,5.6076649980354365e-09,4.847089093825959e-06,0.40041859675839997
32.30000000000019,5.335776455774503e-09,4.709954925812555e-06,0.400410356156929
32.40000000000019,5.077070473355976e-09,4.576700566829417e-06,0.4004022774603549
32.50000000000019,4.830907892238811e-09,4.447216249060621e-06,0.40039435749504726
32.60000000000019,4.596680543586955e-09,4.321395310248614e-06,0.4003865931494456
32.700000000000195,4.373809745728506e-09,4.199134105831552e-06,0.40037898137284655
32.800000000000196,4.161744874465796e-09,4.080331923566446e-06,0.40037151917421515
32.9000000000002,3.959962002704228e-09,3.964890900567807e-06,0.4003642036210188
33.0000000000002,3.767962606038925e-09,3.8527159426934294e-06,0.4003570318380847
33.1000000000002,3.5852723311012204e-09,3.7437146462109246e-06,0.40035000100647905
33.2000000000002,3.4114398236220688e-09,3.637797221680464e-06,0.4003431083624089
33.3000000000002,3.2460356133169866e-09,3.534876419991042e-06,0.4003363511961447
33.400000000000205,3.0886510528375314e-09,3.4348674604893217e-06,0.40032972685096463
33.500000000000206,2.938897308167888e-09,3.3376879611418667e-06,0.4003232327221193
33.60000000000021,2.796404397972239e-09,3.2432578706732267e-06,0.4003168662558164
33.70000000000021,2.6608202795195317e-09,3.151499402623977e-06,0.40031062494822595
33.80000000000021,2.531809978927334e-09,3.0623369712743924e-06,0.40030450634450415
33.90000000000021,2.4090547635759537e-09,2.9756971293809728e-06,0.40029850803783706
34.00000000000021,2.292251354648193e-09,2.891508507674531e-06,0.40029262766850243
34.100000000000215,2.1811111778492415e-09,2.8097017560700056e-06,0.4002868629229501
34.200000000000216,2.0753596504555375e-09,2.7302094865395676e-06,0.40028121153290047
34.30000000000022,1.9747355029311757e-09,2.6529662176019677e-06,0.4002756712744603
34.40000000000022,1.8789901334358567e-09,2.5779083203823926e-06,0.400270239967256
34.50000000000022,1.7878869936296217e-09,2.5049739661984e-06,0.400264915473584
34.60000000000022,1.7012010042569431e-09,2.4341030756287563e-06,0.4002596956975771
34.70000000000022,1.6187179990663157e-09,2.365237269023221e-06,0.4002545785843877
34.800000000000225,1.5402341956914952e-09,2.298319818412514e-06,0.4002495621193869
34.900000000000226,1.4655556921871465e-09,2.2332956007788464e-06,0.400244644327379
35.00000000000023,1.3944979879750412e-09,2.170111052648525e-06,0.4002398232718314
35.10000000000023,1.3268855280172569e-09,2.108714125969229e-06,0.40023509705411964
35.20000000000023,1.2625512690902114e-09,2.049054245235606e-06,0.4002304638127871
35.30000000000023,1.2013362670879715e-09,1.9910822658278746e-06,0.4002259217228191
35.40000000000023,1.1430892843352266e-09,1.9347504335291154e-06,0.4002214689949314
35.500000000000234,1.087666415939757e-09,1.8800123451878999e-06,0.4002171038748721
35.600000000000236,1.034930734261262e-09,1.8268229104938555e-06,0.4002128246427378
35.70000000000024,9.84751950618175e-10,1.7751383148346788e-06,0.40020862961230247
35.80000000000024,9.370060933966778e-10,1.724915983204001e-06,0.4002045171303599
35.90000000000024,8.915752017666523e-10,1.6761145451303735e-06,0.4002004855760788
36.00000000000024,8.483470342478619e-10,1.628693800598486e-06,0.40019653336037014
36.10000000000024,8.072147914063504e-10,1.5826146869345437e-06,0.4001926589252676
36.200000000000244,7.680768519959496e-10,1.5378392466285243e-06,0.40018886074331933
36.300000000000246,7.30836521893009e-10,1.4943305960668115e-06,0.4001851373169919
36.40000000000025,6.954017952040653e-10,1.4520528951494464e-06,0.400181487178086
36.50000000000025,6.616851269562459e-10,1.410971317766969e-06,0.4001779088871634
36.60000000000025,6.296032168088135e-10,1.3710520231125315e-06,0.400174401032985
36.70000000000025,5.990768032514925e-10,1.332262127805651e-06,0.40017096223195986
